#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ALDH1A1	HPGDS	9606.ENSP00000297785	9606.ENSP00000295256	0	0	0	0	0.083	0.053	0	0.232	0.275
ALDH1A1	RETSAT	9606.ENSP00000297785	9606.ENSP00000295802	0.057	0	0	0	0.121	0	0.245	0.295	0.499
ALDH1A1	MGST3	9606.ENSP00000297785	9606.ENSP00000356864	0	0	0	0	0.056	0	0	0.179	0.193
ALDH1A1	GSTA5	9606.ENSP00000297785	9606.ENSP00000360028	0	0	0	0	0.076	0.053	0	0.159	0.201
ALDH1A1	ALDH9A1	9606.ENSP00000297785	9606.ENSP00000346827	0	0	0.100	0.879	0.054	0	0	0.143	0.206
ALDH1A1	DGAT1	9606.ENSP00000297785	9606.ENSP00000482264	0	0	0	0	0.041	0	0	0.219	0.219
ALDH1A1	MGST1	9606.ENSP00000297785	9606.ENSP00000379512	0	0	0	0	0.093	0	0	0.193	0.237
ALDH1A1	LRTOMT	9606.ENSP00000297785	9606.ENSP00000305742	0	0	0	0	0.057	0	0.152	0.123	0.237
ALDH1A1	CYP27C1	9606.ENSP00000297785	9606.ENSP00000334128	0	0	0	0	0.057	0.045	0.138	0.148	0.250
ALDH1A1	GSTA2	9606.ENSP00000297785	9606.ENSP00000420168	0	0	0	0	0.080	0.053	0	0.226	0.267
ALDH1A1	ALDH7A1	9606.ENSP00000297785	9606.ENSP00000387123	0	0	0	0.739	0.107	0.112	0	0.162	0.277
ALDH1A1	GSTM1	9606.ENSP00000297785	9606.ENSP00000311469	0	0	0	0	0.086	0.053	0	0.248	0.293
ALDH1A1	GSTA4	9606.ENSP00000297785	9606.ENSP00000360002	0	0	0	0	0.067	0.053	0	0.272	0.301
ALDH1A1	ALDH3A2	9606.ENSP00000297785	9606.ENSP00000345774	0	0	0	0.653	0.130	0	0	0.248	0.318
ALDH1A1	GSTA1	9606.ENSP00000297785	9606.ENSP00000335620	0	0	0	0	0.102	0.053	0	0.275	0.329
ALDH1A1	ALDH3B2	9606.ENSP00000297785	9606.ENSP00000501254	0	0	0	0.675	0.058	0	0	0.342	0.354
ALDH1A1	GSTP1	9606.ENSP00000297785	9606.ENSP00000381607	0	0	0	0	0.071	0.053	0	0.340	0.369
ALDH1A1	COMT	9606.ENSP00000297785	9606.ENSP00000354511	0	0	0	0	0.081	0	0.172	0.237	0.369
ALDH1A1	ALDH3A1	9606.ENSP00000297785	9606.ENSP00000411821	0	0	0	0.695	0.099	0	0	0.347	0.386
ALDH1A1	ALDH3B1	9606.ENSP00000297785	9606.ENSP00000473990	0	0	0	0.646	0.080	0	0	0.375	0.400
ALDH1A1	MAOA	9606.ENSP00000297785	9606.ENSP00000340684	0.042	0.022	0	0	0.115	0	0.217	0.262	0.445
ALDH1A1	CYP2E1	9606.ENSP00000297785	9606.ENSP00000440689	0	0	0	0	0.057	0.045	0.138	0.383	0.456
ALDH1A1	MAOB	9606.ENSP00000297785	9606.ENSP00000367309	0.042	0.030	0	0	0.129	0	0.217	0.281	0.467
ALDH1A1	LRAT	9606.ENSP00000297785	9606.ENSP00000337224	0	0	0	0	0	0	0	0.494	0.494
ALDH1A1	UGT2B15	9606.ENSP00000297785	9606.ENSP00000341045	0	0	0	0	0.056	0	0.650	0.113	0.681
ALDH1A1	UGT1A7	9606.ENSP00000297785	9606.ENSP00000362525	0	0	0	0	0.055	0	0.650	0.186	0.707
ALDH1A1	UGT1A4	9606.ENSP00000297785	9606.ENSP00000362508	0	0	0	0	0.055	0	0.650	0.194	0.710
ALDH1A1	UGT1A8	9606.ENSP00000297785	9606.ENSP00000362549	0	0	0	0	0.076	0	0.650	0.185	0.713
ALDH1A1	UGT1A1	9606.ENSP00000297785	9606.ENSP00000304845	0	0	0	0	0.081	0	0.650	0.199	0.720
ALDH1A1	UGT1A6	9606.ENSP00000297785	9606.ENSP00000303174	0	0	0	0	0.113	0	0.650	0.217	0.735
ALDH1A1	AVP	9606.ENSP00000297785	9606.ENSP00000369647	0	0	0	0	0	0	0	0.739	0.739
ALDH1A1	ALDH1A3	9606.ENSP00000297785	9606.ENSP00000332256	0	0	0.053	0.974	0.042	0	0.900	0.065	0.903
ALDH1A1	AOX1	9606.ENSP00000297785	9606.ENSP00000363832	0	0	0	0	0.120	0	0.900	0.493	0.951
ALDH1A2	CYP26A1	9606.ENSP00000249750	9606.ENSP00000224356	0	0	0	0	0.089	0.045	0.910	0.905	0.991
ALDH1A2	LRTOMT	9606.ENSP00000249750	9606.ENSP00000305742	0	0	0	0	0.057	0	0.152	0.082	0.201
ALDH1A2	ALDH7A1	9606.ENSP00000249750	9606.ENSP00000387123	0	0	0	0.747	0.093	0.112	0	0.108	0.218
ALDH1A2	CYP27C1	9606.ENSP00000249750	9606.ENSP00000334128	0	0	0	0	0.057	0.045	0.138	0.115	0.221
ALDH1A2	ALDH3B2	9606.ENSP00000249750	9606.ENSP00000501254	0	0	0	0.683	0.058	0	0	0.222	0.236
ALDH1A2	ALDH3B1	9606.ENSP00000249750	9606.ENSP00000473990	0	0	0	0.655	0.058	0	0	0.229	0.242
ALDH1A2	CYP2E1	9606.ENSP00000249750	9606.ENSP00000440689	0	0	0	0	0.057	0.045	0.138	0.157	0.258
ALDH1A2	ALDH3A2	9606.ENSP00000249750	9606.ENSP00000345774	0	0	0	0.643	0.058	0	0	0.254	0.267
ALDH1A2	ALDH3A1	9606.ENSP00000249750	9606.ENSP00000411821	0	0	0	0.684	0.058	0	0	0.256	0.269
ALDH1A2	COMT	9606.ENSP00000249750	9606.ENSP00000354511	0	0	0	0	0.074	0	0.163	0.141	0.276
ALDH1A2	AVP	9606.ENSP00000249750	9606.ENSP00000369647	0	0	0	0	0	0	0	0.331	0.331
ALDH1A2	MAOA	9606.ENSP00000249750	9606.ENSP00000340684	0.042	0.022	0	0	0.078	0	0.217	0.146	0.331
ALDH1A2	MAOB	9606.ENSP00000249750	9606.ENSP00000367309	0.042	0.030	0	0	0.069	0	0.217	0.160	0.335
ALDH1A2	LRAT	9606.ENSP00000249750	9606.ENSP00000337224	0	0	0	0	0.044	0	0	0.464	0.466
ALDH1A2	RETSAT	9606.ENSP00000249750	9606.ENSP00000295802	0.057	0	0	0	0.110	0	0.245	0.274	0.478
ALDH1A2	ALDH2	9606.ENSP00000249750	9606.ENSP00000261733	0	0	0.055	0.971	0	0.587	0	0.053	0.598
ALDH1A2	UGT1A8	9606.ENSP00000249750	9606.ENSP00000362549	0	0	0	0	0.055	0	0.650	0.063	0.663
ALDH1A2	UGT1A1	9606.ENSP00000249750	9606.ENSP00000304845	0	0	0	0	0.055	0	0.650	0.063	0.663
ALDH1A2	UGT1A4	9606.ENSP00000249750	9606.ENSP00000362508	0	0	0	0	0.055	0	0.650	0.063	0.663
ALDH1A2	UGT2B15	9606.ENSP00000249750	9606.ENSP00000341045	0	0	0	0	0.055	0	0.650	0.063	0.663
ALDH1A2	UGT1A7	9606.ENSP00000249750	9606.ENSP00000362525	0	0	0	0	0.055	0	0.650	0.063	0.663
ALDH1A2	UGT1A6	9606.ENSP00000249750	9606.ENSP00000303174	0	0	0	0	0.055	0	0.650	0.063	0.663
ALDH1A2	ALDH1A3	9606.ENSP00000249750	9606.ENSP00000332256	0	0	0.053	0.975	0.042	0	0.900	0.059	0.903
ALDH1A2	AOX1	9606.ENSP00000249750	9606.ENSP00000363832	0	0	0	0	0.112	0	0.900	0.360	0.938
ALDH1A2	BCO1	9606.ENSP00000249750	9606.ENSP00000258168	0	0	0	0	0.086	0	0.900	0.503	0.950
ALDH1A3	CYP26A1	9606.ENSP00000332256	9606.ENSP00000224356	0	0	0	0	0.069	0.045	0.910	0.719	0.974
ALDH1A3	BCO1	9606.ENSP00000332256	9606.ENSP00000258168	0	0	0	0	0.086	0	0.900	0.502	0.950
ALDH1A3	GSTT2B	9606.ENSP00000332256	9606.ENSP00000290765	0	0	0	0	0.080	0	0	0.176	0.210
ALDH1A3	RETSAT	9606.ENSP00000332256	9606.ENSP00000295802	0.057	0	0	0	0.138	0	0.245	0.169	0.422
ALDH1A3	UGT1A6	9606.ENSP00000332256	9606.ENSP00000303174	0	0	0	0	0.061	0	0.650	0.114	0.683
ALDH1A3	UGT1A1	9606.ENSP00000332256	9606.ENSP00000304845	0	0	0	0	0.055	0	0.650	0.115	0.682
ALDH1A3	LRTOMT	9606.ENSP00000332256	9606.ENSP00000305742	0	0	0	0	0.057	0	0.152	0.082	0.201
ALDH1A3	GSTM1	9606.ENSP00000332256	9606.ENSP00000311469	0	0	0	0	0.068	0.053	0	0.145	0.180
ALDH1A3	MGST1	9606.ENSP00000332256	9606.ENSP00000379512	0	0	0	0	0.057	0	0	0.176	0.191
ALDH1A3	ALDH9A1	9606.ENSP00000332256	9606.ENSP00000346827	0	0	0.108	0.863	0.047	0	0	0.127	0.193
ALDH1A3	GSTA4	9606.ENSP00000332256	9606.ENSP00000360002	0	0	0	0	0.055	0.053	0	0.177	0.199
ALDH1A3	DGAT1	9606.ENSP00000332256	9606.ENSP00000482264	0	0	0	0	0.041	0	0	0.219	0.219
ALDH1A3	GSTP1	9606.ENSP00000332256	9606.ENSP00000381607	0	0	0	0	0.071	0.053	0	0.187	0.223
ALDH1A3	ALDH7A1	9606.ENSP00000332256	9606.ENSP00000387123	0	0	0	0.744	0.096	0.112	0	0.176	0.281
ALDH1A3	ALDH3A2	9606.ENSP00000332256	9606.ENSP00000345774	0	0	0	0.662	0.058	0	0	0.275	0.289
ALDH1A3	CYP27C1	9606.ENSP00000332256	9606.ENSP00000334128	0	0	0	0	0.064	0.045	0.138	0.190	0.293
ALDH1A3	ALDH3A1	9606.ENSP00000332256	9606.ENSP00000411821	0	0	0	0.705	0.090	0	0	0.255	0.294
ALDH1A3	ALDH3B2	9606.ENSP00000332256	9606.ENSP00000501254	0	0	0	0.716	0.076	0	0	0.271	0.298
ALDH1A3	ALDH3B1	9606.ENSP00000332256	9606.ENSP00000473990	0	0	0	0.675	0.058	0	0	0.320	0.332
ALDH1A3	MAOB	9606.ENSP00000332256	9606.ENSP00000367309	0.042	0.031	0	0	0.076	0	0.217	0.183	0.358
ALDH1A3	MAOA	9606.ENSP00000332256	9606.ENSP00000340684	0.042	0.023	0	0	0.090	0	0.217	0.214	0.392
ALDH1A3	AVP	9606.ENSP00000332256	9606.ENSP00000369647	0	0	0	0	0	0	0	0.398	0.398
ALDH1A3	ALDH1B1	9606.ENSP00000332256	9606.ENSP00000366927	0	0	0.057	0.967	0.042	0	0	0.388	0.399
ALDH1A3	CYP2E1	9606.ENSP00000332256	9606.ENSP00000440689	0	0	0	0	0.057	0.045	0.138	0.334	0.415
ALDH1A3	COMT	9606.ENSP00000332256	9606.ENSP00000354511	0	0	0	0	0.076	0	0.155	0.402	0.493
ALDH1A3	LRAT	9606.ENSP00000332256	9606.ENSP00000337224	0	0	0	0	0.061	0	0	0.495	0.505
ALDH1A3	UGT2B15	9606.ENSP00000332256	9606.ENSP00000341045	0	0	0	0	0.055	0	0.650	0.098	0.675
ALDH1A3	UGT1A4	9606.ENSP00000332256	9606.ENSP00000362508	0	0	0	0	0.055	0	0.650	0.100	0.676
ALDH1A3	UGT1A8	9606.ENSP00000332256	9606.ENSP00000362549	0	0	0	0	0.055	0	0.650	0.123	0.684
ALDH1A3	UGT1A7	9606.ENSP00000332256	9606.ENSP00000362525	0	0	0	0	0.055	0	0.650	0.128	0.686
ALDH1A3	AOX1	9606.ENSP00000332256	9606.ENSP00000363832	0	0	0	0	0.139	0	0.900	0.496	0.952
ALDH1B1	GSTA3	9606.ENSP00000366927	9606.ENSP00000211122	0	0	0	0	0.055	0.053	0	0.201	0.223
ALDH1B1	CYP26A1	9606.ENSP00000366927	9606.ENSP00000224356	0	0	0	0	0.073	0.045	0.138	0.197	0.306
ALDH1B1	ALDH2	9606.ENSP00000366927	9606.ENSP00000261733	0	0	0.053	0.975	0.042	0.305	0.900	0.263	0.945
ALDH1B1	GSTT2B	9606.ENSP00000366927	9606.ENSP00000290765	0	0	0	0	0	0	0	0.224	0.224
ALDH1B1	RETSAT	9606.ENSP00000366927	9606.ENSP00000295802	0.057	0	0	0	0.117	0	0.245	0.130	0.380
ALDH1B1	UGT1A6	9606.ENSP00000366927	9606.ENSP00000303174	0	0	0	0	0.061	0	0	0.146	0.164
ALDH1B1	UGT1A1	9606.ENSP00000366927	9606.ENSP00000304845	0	0	0	0	0.055	0	0	0.146	0.159
ALDH1B1	LRTOMT	9606.ENSP00000366927	9606.ENSP00000305742	0	0	0	0	0.057	0	0.152	0.088	0.207
ALDH1B1	GSTM1	9606.ENSP00000366927	9606.ENSP00000311469	0	0	0	0	0.067	0.053	0	0.221	0.252
ALDH1B1	CYP27C1	9606.ENSP00000366927	9606.ENSP00000334128	0	0	0	0	0.062	0.045	0.138	0.115	0.225
ALDH1B1	GSTA1	9606.ENSP00000366927	9606.ENSP00000335620	0	0	0	0	0.055	0.053	0	0.169	0.191
ALDH1B1	MAOA	9606.ENSP00000366927	9606.ENSP00000340684	0.042	0.024	0	0	0.056	0	0.918	0.295	0.941
ALDH1B1	UGT2B15	9606.ENSP00000366927	9606.ENSP00000341045	0	0	0	0	0.055	0	0	0.143	0.155
ALDH1B1	ALDH3A2	9606.ENSP00000366927	9606.ENSP00000345774	0	0	0	0.635	0.065	0	0.900	0.310	0.930
ALDH1B1	ALDH9A1	9606.ENSP00000366927	9606.ENSP00000346827	0	0	0.098	0.883	0.081	0	0	0.126	0.213
ALDH1B1	COMT	9606.ENSP00000366927	9606.ENSP00000354511	0	0	0	0	0.075	0	0.152	0.108	0.240
ALDH1B1	MGST3	9606.ENSP00000366927	9606.ENSP00000356864	0	0	0	0	0.066	0.120	0	0.115	0.209
ALDH1B1	GSTA4	9606.ENSP00000366927	9606.ENSP00000360002	0	0	0	0	0.055	0.053	0	0.178	0.200
ALDH1B1	UGT1A4	9606.ENSP00000366927	9606.ENSP00000362508	0	0	0	0	0.055	0	0	0.145	0.157
ALDH1B1	UGT1A7	9606.ENSP00000366927	9606.ENSP00000362525	0	0	0	0	0.055	0	0	0.148	0.161
ALDH1B1	UGT1A8	9606.ENSP00000366927	9606.ENSP00000362549	0	0	0	0	0.055	0	0	0.148	0.161
ALDH1B1	AOX1	9606.ENSP00000366927	9606.ENSP00000363832	0	0	0	0	0.093	0	0	0.322	0.359
ALDH1B1	GSTA2	9606.ENSP00000366927	9606.ENSP00000420168	0	0	0	0	0.055	0.053	0	0.129	0.153
ALDH1B1	GSTP1	9606.ENSP00000366927	9606.ENSP00000381607	0	0	0	0	0.055	0.053	0	0.151	0.173
ALDH1B1	ALDH3B2	9606.ENSP00000366927	9606.ENSP00000501254	0	0	0	0.678	0.058	0	0	0.257	0.270
ALDH1B1	ALDH3A1	9606.ENSP00000366927	9606.ENSP00000411821	0	0	0	0.686	0.058	0	0	0.260	0.273
ALDH1B1	ALDH3B1	9606.ENSP00000366927	9606.ENSP00000473990	0	0	0	0.647	0.058	0	0	0.321	0.333
ALDH1B1	ALDH7A1	9606.ENSP00000366927	9606.ENSP00000387123	0	0	0	0.750	0.100	0.112	0	0.326	0.415
ALDH1B1	AVP	9606.ENSP00000366927	9606.ENSP00000369647	0	0	0	0	0	0	0	0.418	0.418
ALDH1B1	CYP2E1	9606.ENSP00000366927	9606.ENSP00000440689	0	0	0	0	0.057	0.045	0.138	0.373	0.448
ALDH1B1	ESD	9606.ENSP00000366927	9606.ENSP00000367992	0	0	0	0	0.092	0.223	0	0.562	0.664
ALDH1B1	MAOB	9606.ENSP00000366927	9606.ENSP00000367309	0.042	0.034	0	0	0.077	0	0.918	0.286	0.941
ALDH2	GSTA3	9606.ENSP00000261733	9606.ENSP00000211122	0	0	0	0	0.062	0.053	0	0.198	0.226
ALDH2	CYP26A1	9606.ENSP00000261733	9606.ENSP00000224356	0	0	0	0	0.067	0.045	0.138	0.202	0.305
ALDH2	GSTM2	9606.ENSP00000261733	9606.ENSP00000241337	0	0	0	0	0.071	0.053	0	0.221	0.256
ALDH2	BCO1	9606.ENSP00000261733	9606.ENSP00000258168	0	0	0	0	0.045	0	0	0.174	0.178
ALDH2	DGAT1	9606.ENSP00000261733	9606.ENSP00000482264	0	0	0	0	0.048	0	0	0.155	0.162
ALDH2	GSTA1	9606.ENSP00000261733	9606.ENSP00000335620	0	0	0	0	0.061	0.053	0	0.182	0.210
ALDH2	CYP27C1	9606.ENSP00000261733	9606.ENSP00000334128	0	0	0	0	0.062	0.045	0.138	0.115	0.225
ALDH2	ALDH3B2	9606.ENSP00000261733	9606.ENSP00000501254	0	0	0	0.690	0.058	0	0	0.231	0.245
ALDH2	ALDH9A1	9606.ENSP00000261733	9606.ENSP00000346827	0	0	0.095	0.889	0.133	0	0	0.116	0.247
ALDH2	MGST3	9606.ENSP00000261733	9606.ENSP00000356864	0	0	0	0	0.092	0.079	0	0.175	0.250
ALDH2	MGST1	9606.ENSP00000261733	9606.ENSP00000379512	0	0	0	0	0.155	0	0	0.193	0.289
ALDH2	ALDH3A1	9606.ENSP00000261733	9606.ENSP00000411821	0	0	0	0.682	0.069	0	0	0.283	0.305
ALDH2	HPGDS	9606.ENSP00000261733	9606.ENSP00000295256	0	0	0	0	0.081	0.053	0	0.270	0.309
ALDH2	ALDH7A1	9606.ENSP00000261733	9606.ENSP00000387123	0	0	0	0.728	0.125	0.112	0	0.187	0.314
ALDH2	ALDH3B1	9606.ENSP00000261733	9606.ENSP00000473990	0	0	0	0.654	0.084	0	0	0.285	0.317
ALDH2	GSTA4	9606.ENSP00000261733	9606.ENSP00000360002	0	0	0	0	0.062	0.053	0	0.296	0.320
ALDH2	LRTOMT	9606.ENSP00000261733	9606.ENSP00000305742	0	0	0	0	0.057	0	0.152	0.221	0.323
ALDH2	GSTT2B	9606.ENSP00000261733	9606.ENSP00000290765	0	0	0	0	0	0	0	0.343	0.343
ALDH2	UGT1A4	9606.ENSP00000261733	9606.ENSP00000362508	0	0	0	0	0.055	0	0	0.374	0.383
ALDH2	RETSAT	9606.ENSP00000261733	9606.ENSP00000295802	0.057	0	0	0	0.123	0	0.245	0.130	0.384
ALDH2	UGT1A8	9606.ENSP00000261733	9606.ENSP00000362549	0	0	0	0	0.055	0	0	0.381	0.390
ALDH2	UGT1A7	9606.ENSP00000261733	9606.ENSP00000362525	0	0	0	0	0.055	0	0	0.385	0.394
ALDH2	UGT1A1	9606.ENSP00000261733	9606.ENSP00000304845	0	0	0	0	0.057	0	0	0.384	0.395
ALDH2	UGT1A6	9606.ENSP00000261733	9606.ENSP00000303174	0	0	0	0	0.068	0	0	0.379	0.397
ALDH2	ESD	9606.ENSP00000261733	9606.ENSP00000367992	0	0	0	0	0.109	0.211	0	0.244	0.423
ALDH2	GSTP1	9606.ENSP00000261733	9606.ENSP00000381607	0	0	0	0	0.122	0.053	0	0.419	0.476
ALDH2	GSTM1	9606.ENSP00000261733	9606.ENSP00000311469	0	0	0	0	0.070	0.053	0	0.475	0.497
ALDH2	AOX1	9606.ENSP00000261733	9606.ENSP00000363832	0	0	0	0	0.088	0	0	0.649	0.666
ALDH2	COMT	9606.ENSP00000261733	9606.ENSP00000354511	0	0	0	0	0.094	0	0.163	0.615	0.682
ALDH2	CYP2E1	9606.ENSP00000261733	9606.ENSP00000440689	0	0	0	0	0.057	0.045	0.138	0.837	0.857
ALDH2	AVP	9606.ENSP00000261733	9606.ENSP00000369647	0	0	0	0	0	0	0	0.923	0.923
ALDH2	ALDH3A2	9606.ENSP00000261733	9606.ENSP00000345774	0	0	0	0.629	0.121	0	0.900	0.290	0.932
ALDH2	MAOB	9606.ENSP00000261733	9606.ENSP00000367309	0.042	0.027	0	0	0.101	0	0.918	0.690	0.975
ALDH2	MAOA	9606.ENSP00000261733	9606.ENSP00000340684	0.042	0.019	0	0	0.084	0	0.918	0.780	0.982
ALDH3A1	GSTA3	9606.ENSP00000411821	9606.ENSP00000211122	0	0	0	0	0.088	0.053	0.650	0.205	0.727
ALDH3A1	CYP26A1	9606.ENSP00000411821	9606.ENSP00000224356	0	0	0	0	0.059	0.045	0.138	0.104	0.213
ALDH3A1	GSTM2	9606.ENSP00000411821	9606.ENSP00000241337	0	0	0	0	0.055	0.053	0.650	0.210	0.719
ALDH3A1	BCO1	9606.ENSP00000411821	9606.ENSP00000258168	0	0	0	0	0.047	0	0	0.188	0.193
ALDH3A1	GSTT2B	9606.ENSP00000411821	9606.ENSP00000290765	0	0	0	0	0.049	0	0.650	0.211	0.714
ALDH3A1	HPGDS	9606.ENSP00000411821	9606.ENSP00000295256	0	0	0	0	0.055	0.053	0.650	0.289	0.747
ALDH3A1	RETSAT	9606.ENSP00000411821	9606.ENSP00000295802	0.057	0	0	0	0.106	0	0.245	0.165	0.398
ALDH3A1	UGT1A6	9606.ENSP00000411821	9606.ENSP00000303174	0	0	0	0	0.254	0	0	0.458	0.578
ALDH3A1	UGT1A1	9606.ENSP00000411821	9606.ENSP00000304845	0	0	0	0	0.134	0	0	0.388	0.447
ALDH3A1	LRTOMT	9606.ENSP00000411821	9606.ENSP00000305742	0	0	0	0	0.057	0	0.911	0.239	0.931
ALDH3A1	GSTM1	9606.ENSP00000411821	9606.ENSP00000311469	0	0	0	0	0.056	0.053	0.650	0.304	0.753
ALDH3A1	CYP27C1	9606.ENSP00000411821	9606.ENSP00000334128	0	0	0	0	0.057	0.045	0.138	0.068	0.179
ALDH3A1	GSTA1	9606.ENSP00000411821	9606.ENSP00000335620	0	0	0	0	0.088	0.053	0.650	0.483	0.823
ALDH3A1	LRAT	9606.ENSP00000411821	9606.ENSP00000337224	0	0	0	0	0	0	0	0.189	0.189
ALDH3A1	MAOA	9606.ENSP00000411821	9606.ENSP00000340684	0.042	0	0	0	0.074	0	0.918	0.405	0.951
ALDH3A1	UGT2B15	9606.ENSP00000411821	9606.ENSP00000341045	0	0	0	0	0.057	0	0	0.260	0.274
ALDH3A1	ALDH3A2	9606.ENSP00000411821	9606.ENSP00000345774	0	0	0.054	0.972	0.224	0.225	0	0.067	0.398
ALDH3A1	ALDH9A1	9606.ENSP00000411821	9606.ENSP00000346827	0	0	0	0.711	0.060	0	0	0.336	0.350
ALDH3A1	COMT	9606.ENSP00000411821	9606.ENSP00000354511	0	0	0	0	0.059	0	0.911	0.406	0.946
ALDH3A1	MGST3	9606.ENSP00000411821	9606.ENSP00000356864	0	0	0	0	0	0	0.650	0.140	0.686
ALDH3A1	GSTA4	9606.ENSP00000411821	9606.ENSP00000360002	0	0	0	0	0.058	0.053	0.650	0.315	0.757
ALDH3A1	GSTA5	9606.ENSP00000411821	9606.ENSP00000360028	0	0	0	0	0.058	0.053	0.650	0.127	0.691
ALDH3A1	UGT1A4	9606.ENSP00000411821	9606.ENSP00000362508	0	0	0	0	0.069	0	0	0.383	0.402
ALDH3A1	UGT1A7	9606.ENSP00000411821	9606.ENSP00000362525	0	0	0	0	0.052	0	0	0.398	0.405
ALDH3A1	UGT1A8	9606.ENSP00000411821	9606.ENSP00000362549	0	0	0	0	0.093	0	0	0.382	0.416
ALDH3A1	AOX1	9606.ENSP00000411821	9606.ENSP00000363832	0	0	0	0	0.067	0	0	0.267	0.287
ALDH3A1	MAOB	9606.ENSP00000411821	9606.ENSP00000367309	0.042	0	0	0	0.057	0	0.918	0.428	0.952
ALDH3A1	AVP	9606.ENSP00000411821	9606.ENSP00000369647	0	0	0	0	0	0	0	0.484	0.484
ALDH3A1	MGST1	9606.ENSP00000411821	9606.ENSP00000379512	0	0	0	0	0.049	0	0.650	0.225	0.719
ALDH3A1	GSTP1	9606.ENSP00000411821	9606.ENSP00000381607	0	0	0	0	0.061	0.053	0.650	0.314	0.758
ALDH3A1	ALDH7A1	9606.ENSP00000411821	9606.ENSP00000387123	0	0	0	0.610	0.049	0	0	0.312	0.318
ALDH3A1	AWAT2	9606.ENSP00000411821	9606.ENSP00000421172	0	0	0	0	0.070	0	0	0.131	0.157
ALDH3A1	GSTA2	9606.ENSP00000411821	9606.ENSP00000420168	0	0	0	0	0.058	0.053	0.650	0.328	0.762
ALDH3A1	ALDH3B1	9606.ENSP00000411821	9606.ENSP00000473990	0	0	0.064	0.953	0.067	0	0.900	0.085	0.909
ALDH3A1	ALDH3B2	9606.ENSP00000411821	9606.ENSP00000501254	0	0	0.067	0.947	0.058	0	0.900	0.090	0.909
ALDH3A1	CYP2E1	9606.ENSP00000411821	9606.ENSP00000440689	0	0	0	0	0.063	0.045	0.910	0.331	0.939
ALDH3A2	GSTA3	9606.ENSP00000345774	9606.ENSP00000211122	0	0	0	0	0.061	0.053	0	0.167	0.196
ALDH3A2	CYP26A1	9606.ENSP00000345774	9606.ENSP00000224356	0	0	0	0	0.057	0.045	0.138	0.121	0.226
ALDH3A2	BCO1	9606.ENSP00000345774	9606.ENSP00000258168	0	0	0	0	0	0	0	0.359	0.359
ALDH3A2	GSTT2B	9606.ENSP00000345774	9606.ENSP00000290765	0	0	0	0	0.049	0	0	0.189	0.197
ALDH3A2	HPGDS	9606.ENSP00000345774	9606.ENSP00000295256	0	0	0	0	0.055	0.053	0	0.148	0.171
ALDH3A2	RETSAT	9606.ENSP00000345774	9606.ENSP00000295802	0.057	0	0	0	0.171	0	0.245	0.138	0.423
ALDH3A2	UGT1A6	9606.ENSP00000345774	9606.ENSP00000303174	0	0	0	0	0.094	0	0	0.373	0.408
ALDH3A2	UGT1A1	9606.ENSP00000345774	9606.ENSP00000304845	0	0	0	0	0.069	0	0	0.356	0.376
ALDH3A2	LRTOMT	9606.ENSP00000345774	9606.ENSP00000305742	0	0	0	0	0.057	0	0.152	0.175	0.283
ALDH3A2	CYP27C1	9606.ENSP00000345774	9606.ENSP00000334128	0	0	0	0	0.057	0.045	0.138	0.068	0.179
ALDH3A2	MAOA	9606.ENSP00000345774	9606.ENSP00000340684	0.042	0	0	0	0.097	0	0.918	0.466	0.957
ALDH3A2	UGT2B15	9606.ENSP00000345774	9606.ENSP00000341045	0	0	0	0	0.052	0	0	0.241	0.250
ALDH3A2	AWAT2	9606.ENSP00000345774	9606.ENSP00000421172	0	0	0	0	0.070	0	0	0.131	0.157
ALDH3A2	DGAT1	9606.ENSP00000345774	9606.ENSP00000482264	0	0	0	0	0.048	0	0	0.151	0.158
ALDH3A2	ESD	9606.ENSP00000345774	9606.ENSP00000367992	0	0	0	0	0.087	0	0	0.122	0.165
ALDH3A2	MGST1	9606.ENSP00000345774	9606.ENSP00000379512	0	0	0	0	0.127	0	0	0.115	0.194
ALDH3A2	GSTP1	9606.ENSP00000345774	9606.ENSP00000381607	0	0	0	0	0.061	0.053	0	0.173	0.201
ALDH3A2	ALDH7A1	9606.ENSP00000345774	9606.ENSP00000387123	0	0	0	0.594	0.075	0	0	0.306	0.330
ALDH3A2	GSTA4	9606.ENSP00000345774	9606.ENSP00000360002	0	0	0	0	0.069	0.053	0	0.301	0.331
ALDH3A2	UGT1A4	9606.ENSP00000345774	9606.ENSP00000362508	0	0	0	0	0.052	0	0	0.355	0.362
ALDH3A2	UGT1A7	9606.ENSP00000345774	9606.ENSP00000362525	0	0	0	0	0.052	0	0	0.357	0.365
ALDH3A2	UGT1A8	9606.ENSP00000345774	9606.ENSP00000362549	0	0	0	0	0.059	0	0	0.357	0.370
ALDH3A2	ALDH9A1	9606.ENSP00000345774	9606.ENSP00000346827	0	0	0	0.670	0.152	0	0	0.300	0.381
ALDH3A2	AOX1	9606.ENSP00000345774	9606.ENSP00000363832	0	0	0	0	0.073	0	0	0.372	0.394
ALDH3A2	CYP2E1	9606.ENSP00000345774	9606.ENSP00000440689	0	0	0	0	0.057	0.045	0.138	0.318	0.400
