#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ADH7	ALDH1L1	9606.ENSP00000420269	9606.ENSP00000273450	0.048	0	0	0	0.124	0	0.197	0.182	0.379
ADH7	LDHAL6A	9606.ENSP00000420269	9606.ENSP00000280706	0	0	0	0	0.052	0.092	0	0.512	0.543
ADH7	GSTT2B	9606.ENSP00000420269	9606.ENSP00000290765	0	0	0	0	0	0	0.650	0.226	0.717
ADH7	HPGDS	9606.ENSP00000420269	9606.ENSP00000295256	0	0	0	0	0.072	0.079	0.650	0.125	0.703
ADH7	RETSAT	9606.ENSP00000420269	9606.ENSP00000295802	0.043	0	0	0	0.076	0	0.900	0.213	0.921
ADH7	ALDH1A1	9606.ENSP00000420269	9606.ENSP00000297785	0.048	0	0	0	0.135	0	0.706	0.741	0.929
ADH7	LDHAL6B	9606.ENSP00000420269	9606.ENSP00000302393	0	0	0	0	0.058	0.092	0	0.515	0.549
ADH7	UGT1A6	9606.ENSP00000420269	9606.ENSP00000303174	0	0	0	0	0.197	0	0.650	0.167	0.745
ADH7	UGT2B7	9606.ENSP00000420269	9606.ENSP00000304811	0	0	0	0	0.060	0	0.650	0.143	0.693
ADH7	UGT1A1	9606.ENSP00000420269	9606.ENSP00000304845	0	0	0	0	0.120	0	0.650	0.170	0.722
ADH7	UGT2B4	9606.ENSP00000420269	9606.ENSP00000305221	0	0	0	0	0.060	0	0.650	0.205	0.715
ADH7	LRTOMT	9606.ENSP00000420269	9606.ENSP00000305742	0	0	0	0	0	0	0.900	0.100	0.906
ADH7	ANKK1	9606.ENSP00000420269	9606.ENSP00000306678	0	0	0	0	0.048	0	0	0.641	0.643
ADH7	GSTM1	9606.ENSP00000420269	9606.ENSP00000311469	0	0	0	0	0.067	0.070	0.650	0.448	0.809
ADH7	UGT2B17	9606.ENSP00000420269	9606.ENSP00000320401	0	0	0	0	0.060	0	0.650	0.185	0.708
ADH7	MDH2	9606.ENSP00000420269	9606.ENSP00000327070	0	0	0	0	0.059	0.077	0	0.356	0.392
ADH7	ALDH1A3	9606.ENSP00000420269	9606.ENSP00000332256	0.048	0	0	0	0.112	0	0.706	0.472	0.851
ADH7	CYP27C1	9606.ENSP00000420269	9606.ENSP00000334128	0.042	0	0	0	0.048	0	0.900	0.064	0.903
ADH7	UGT2B28	9606.ENSP00000420269	9606.ENSP00000334276	0	0	0	0	0.060	0	0.650	0.134	0.690
ADH7	GSTA1	9606.ENSP00000420269	9606.ENSP00000335620	0	0	0	0	0.084	0.070	0.650	0.410	0.800
ADH7	LRAT	9606.ENSP00000420269	9606.ENSP00000337224	0	0	0	0	0.043	0	0.900	0.341	0.931
ADH7	MAOA	9606.ENSP00000420269	9606.ENSP00000340684	0	0	0	0	0.067	0	0.908	0.185	0.924
ADH7	UGT2B15	9606.ENSP00000420269	9606.ENSP00000341045	0	0	0	0	0.063	0	0.650	0.195	0.713
ADH7	UGT1A10	9606.ENSP00000420269	9606.ENSP00000343838	0	0	0	0	0.060	0	0.650	0.189	0.709
ADH7	GSTO2	9606.ENSP00000420269	9606.ENSP00000345023	0	0	0	0	0	0	0.650	0.179	0.700
ADH7	ALDH3A2	9606.ENSP00000420269	9606.ENSP00000345774	0.048	0	0	0	0.135	0	0.706	0.554	0.878
ADH7	UGT1A9	9606.ENSP00000420269	9606.ENSP00000346768	0	0	0	0	0.125	0	0.650	0.122	0.708
ADH7	ALDH9A1	9606.ENSP00000420269	9606.ENSP00000346827	0.048	0	0	0	0.107	0	0.706	0.538	0.869
ADH7	GSTM3	9606.ENSP00000420269	9606.ENSP00000354357	0	0	0	0	0.086	0.070	0.650	0.182	0.724
ADH7	COMT	9606.ENSP00000420269	9606.ENSP00000354511	0	0	0	0	0	0	0.900	0.444	0.942
ADH7	MGST3	9606.ENSP00000420269	9606.ENSP00000356864	0	0	0	0	0	0	0.650	0.115	0.677
ADH7	GSTO1	9606.ENSP00000420269	9606.ENSP00000358727	0	0	0	0	0	0	0.650	0.239	0.722
ADH7	GSTM4	9606.ENSP00000420269	9606.ENSP00000358851	0	0	0	0	0.067	0.070	0.650	0.181	0.717
ADH7	GSTA4	9606.ENSP00000420269	9606.ENSP00000360002	0	0	0	0	0.058	0.070	0.650	0.167	0.710
ADH7	GSTA5	9606.ENSP00000420269	9606.ENSP00000360028	0	0	0	0	0.060	0.070	0.650	0.129	0.698
ADH7	PGK1	9606.ENSP00000420269	9606.ENSP00000362413	0	0	0	0	0.067	0	0	0.231	0.252
ADH7	UGT1A4	9606.ENSP00000420269	9606.ENSP00000362508	0	0	0	0	0.060	0	0.650	0.167	0.702
ADH7	UGT1A5	9606.ENSP00000420269	9606.ENSP00000362513	0	0	0	0	0.060	0	0.650	0.074	0.669
ADH7	UGT1A7	9606.ENSP00000420269	9606.ENSP00000362525	0	0	0	0	0.060	0	0.650	0.190	0.710
ADH7	UGT1A8	9606.ENSP00000420269	9606.ENSP00000362549	0	0	0	0	0.119	0	0.650	0.171	0.722
ADH7	AOX1	9606.ENSP00000420269	9606.ENSP00000363832	0	0	0	0	0.063	0	0.900	0.314	0.930
ADH7	ALDH4A1	9606.ENSP00000420269	9606.ENSP00000364490	0.048	0	0	0	0.107	0	0.197	0.326	0.478
ADH7	ALDH1B1	9606.ENSP00000420269	9606.ENSP00000366927	0.048	0	0	0	0.107	0	0.706	0.571	0.878
ADH7	MAOB	9606.ENSP00000420269	9606.ENSP00000367309	0	0	0	0	0.067	0	0.908	0.126	0.918
ADH7	ESD	9606.ENSP00000420269	9606.ENSP00000367992	0.099	0.081	0	0	0.609	0.071	0.429	0.239	0.838
ADH7	AVP	9606.ENSP00000420269	9606.ENSP00000369647	0	0	0	0	0	0	0	0.955	0.955
ADH7	PNPLA4	9606.ENSP00000420269	9606.ENSP00000370430	0	0	0	0	0	0	0.900	0.043	0.900
ADH7	MGST1	9606.ENSP00000420269	9606.ENSP00000379512	0	0	0	0	0.059	0	0.650	0.145	0.694
ADH7	ADHFE1	9606.ENSP00000420269	9606.ENSP00000379865	0	0	0	0	0.057	0.460	0.325	0.452	0.786
ADH7	GSTP1	9606.ENSP00000420269	9606.ENSP00000381607	0	0	0	0	0.064	0.096	0.650	0.176	0.723
ADH7	PAICS	9606.ENSP00000420269	9606.ENSP00000382595	0	0	0	0	0.067	0	0	0.300	0.318
ADH7	ALDH7A1	9606.ENSP00000420269	9606.ENSP00000387123	0.048	0	0	0	0.107	0	0.714	0.359	0.824
ADH7	UGT2B11	9606.ENSP00000420269	9606.ENSP00000387683	0	0	0	0	0.060	0	0.650	0.065	0.665
ADH7	CHD7	9606.ENSP00000420269	9606.ENSP00000392028	0	0	0	0	0	0	0	0.238	0.237
ADH7	CHRM2	9606.ENSP00000420269	9606.ENSP00000399745	0	0	0	0	0	0	0	0.645	0.645
ADH7	ALDH3A1	9606.ENSP00000420269	9606.ENSP00000411821	0.048	0	0	0	0.449	0	0.706	0.529	0.918
ADH7	UGT1A3	9606.ENSP00000420269	9606.ENSP00000418532	0	0	0	0	0.138	0	0.650	0.071	0.695
ADH7	GSTA2	9606.ENSP00000420269	9606.ENSP00000420168	0	0	0	0	0.060	0.070	0.650	0.210	0.726
ADH7	H6PD	9606.ENSP00000420269	9606.ENSP00000473348	0	0	0	0	0.086	0	0	0.449	0.475
ADH7	MRTFA	9606.ENSP00000420269	9606.ENSP00000498671	0	0	0	0	0	0.302	0.152	0.204	0.487
ADH7	LDHC	9606.ENSP00000420269	9606.ENSP00000437783	0	0	0	0	0.052	0.092	0	0.464	0.498
ADH7	NRXN3	9606.ENSP00000420269	9606.ENSP00000489551	0	0	0	0	0	0	0	0.514	0.514
ADH7	UGT2A2	9606.ENSP00000420269	9606.ENSP00000475028	0	0	0	0	0.067	0	0.650	0.064	0.668
ADH7	MGST2	9606.ENSP00000420269	9606.ENSP00000482639	0	0	0	0	0.042	0	0.650	0.091	0.668
ADH7	ENSP00000428055	9606.ENSP00000420269	9606.ENSP00000428055	0	0	0	0	0.057	0.460	0.325	0.166	0.674
ADH7	ALDH3B1	9606.ENSP00000420269	9606.ENSP00000473990	0.048	0	0	0	0.107	0	0.706	0.452	0.845
ADH7	ALDH3B2	9606.ENSP00000420269	9606.ENSP00000501254	0.048	0	0	0	0.131	0	0.706	0.531	0.871
ADH7	AWAT2	9606.ENSP00000420269	9606.ENSP00000421172	0	0	0	0	0.060	0	0.900	0.078	0.905
ADH7	DGAT1	9606.ENSP00000420269	9606.ENSP00000482264	0	0	0	0	0.067	0	0.900	0.156	0.914
ADH7	CYP2E1	9606.ENSP00000420269	9606.ENSP00000440689	0.042	0	0	0	0.055	0	0.900	0.544	0.953
ADHFE1	CYP26A1	9606.ENSP00000379865	9606.ENSP00000224356	0.042	0	0	0	0	0	0.113	0.130	0.196
ADHFE1	TPI1	9606.ENSP00000379865	9606.ENSP00000229270	0.050	0	0	0	0.067	0	0	0.349	0.372
ADHFE1	RBP1	9606.ENSP00000379865	9606.ENSP00000232219	0	0	0	0	0.046	0	0	0.162	0.167
ADHFE1	RDH10	9606.ENSP00000379865	9606.ENSP00000240285	0	0	0	0	0.061	0.051	0.182	0.127	0.279
ADHFE1	GSTM2	9606.ENSP00000379865	9606.ENSP00000241337	0	0	0	0	0.091	0.071	0	0.098	0.172
ADHFE1	ALDH1A2	9606.ENSP00000379865	9606.ENSP00000249750	0.057	0	0	0	0.186	0.059	0.248	0.279	0.537
ADHFE1	RDH5	9606.ENSP00000379865	9606.ENSP00000257895	0	0	0	0	0.075	0	0	0.159	0.188
ADHFE1	BCO1	9606.ENSP00000379865	9606.ENSP00000258168	0	0	0	0	0.102	0	0	0.102	0.159
ADHFE1	ALDH2	9606.ENSP00000379865	9606.ENSP00000261733	0.057	0	0	0	0.203	0.059	0.248	0.162	0.474
ADHFE1	ALDH8A1	9606.ENSP00000379865	9606.ENSP00000265605	0.057	0	0	0	0.191	0.059	0.248	0.415	0.627
ADHFE1	ALDH1L1	9606.ENSP00000379865	9606.ENSP00000273450	0.057	0	0	0	0.202	0.059	0.248	0.233	0.517
ADHFE1	LDHAL6A	9606.ENSP00000379865	9606.ENSP00000280706	0	0	0	0	0.109	0.095	0	0.164	0.267
ADHFE1	GSTT2B	9606.ENSP00000379865	9606.ENSP00000290765	0	0	0	0	0	0	0.142	0.165	0.253
ADHFE1	RETSAT	9606.ENSP00000379865	9606.ENSP00000295802	0.053	0	0	0	0.082	0	0.151	0.053	0.208
ADHFE1	ALDH1A1	9606.ENSP00000379865	9606.ENSP00000297785	0.057	0	0	0	0.202	0.059	0.248	0.161	0.473
ADHFE1	LDHAL6B	9606.ENSP00000379865	9606.ENSP00000302393	0	0	0	0	0.109	0.095	0	0.164	0.267
ADHFE1	MDH2	9606.ENSP00000379865	9606.ENSP00000327070	0	0	0	0	0.109	0.090	0	0.266	0.353
ADHFE1	ALDH1A3	9606.ENSP00000379865	9606.ENSP00000332256	0.057	0	0	0	0.186	0.059	0.248	0.192	0.481
ADHFE1	ALDH3A2	9606.ENSP00000379865	9606.ENSP00000345774	0.057	0	0	0	0.198	0.059	0.248	0.252	0.527
ADHFE1	ALDH9A1	9606.ENSP00000379865	9606.ENSP00000346827	0.057	0	0	0	0.189	0.059	0.248	0.197	0.486
ADHFE1	PGK1	9606.ENSP00000379865	9606.ENSP00000362413	0.061	0	0	0	0.087	0	0	0.267	0.317
ADHFE1	ALDH4A1	9606.ENSP00000379865	9606.ENSP00000364490	0.057	0	0	0	0.186	0.059	0.248	0.261	0.525
ADHFE1	ALDH1B1	9606.ENSP00000379865	9606.ENSP00000366927	0.057	0	0	0	0.186	0.059	0.248	0.220	0.499
ADHFE1	ESD	9606.ENSP00000379865	9606.ENSP00000367992	0	0	0	0	0	0	0	0.200	0.200
ADHFE1	AVP	9606.ENSP00000379865	9606.ENSP00000369647	0	0	0	0	0	0	0	0.828	0.828
ADHFE1	CYP2E1	9606.ENSP00000379865	9606.ENSP00000440689	0.042	0	0	0	0.116	0	0.113	0.131	0.260
ADHFE1	LDHC	9606.ENSP00000379865	9606.ENSP00000437783	0	0	0	0	0.109	0.095	0	0.164	0.267
ADHFE1	H6PD	9606.ENSP00000379865	9606.ENSP00000473348	0.110	0	0	0	0	0	0	0.353	0.399
ADHFE1	ALDH3B2	9606.ENSP00000379865	9606.ENSP00000501254	0.057	0	0	0	0.186	0.059	0.248	0.162	0.461
ADHFE1	ALDH3A1	9606.ENSP00000379865	9606.ENSP00000411821	0.057	0	0	0	0.186	0.059	0.248	0.162	0.461
ADHFE1	ALDH3B1	9606.ENSP00000379865	9606.ENSP00000473990	0.057	0	0	0	0.186	0.059	0.248	0.214	0.496
ADHFE1	ALDH7A1	9606.ENSP00000379865	9606.ENSP00000387123	0.057	0	0	0	0.186	0.085	0.248	0.194	0.497
ADHFE1	DERA	9606.ENSP00000379865	9606.ENSP00000416583	0	0	0	0	0.088	0	0.792	0.152	0.825
ADHFE1	MRTFA	9606.ENSP00000379865	9606.ENSP00000498671	0.118	0	0	0	0.192	0.606	0.792	0.349	0.955
ALDH1A1	GSTA3	9606.ENSP00000297785	9606.ENSP00000211122	0	0	0	0	0.074	0.053	0	0.203	0.241
ALDH1A1	CYP26A1	9606.ENSP00000297785	9606.ENSP00000224356	0	0	0	0	0.067	0.045	0.910	0.652	0.968
ALDH1A1	TPI1	9606.ENSP00000297785	9606.ENSP00000229270	0.057	0	0	0	0.067	0.095	0.286	0.515	0.674
ALDH1A1	RBP1	9606.ENSP00000297785	9606.ENSP00000232219	0	0	0	0	0.057	0	0	0.746	0.750
ALDH1A1	RDH10	9606.ENSP00000297785	9606.ENSP00000240285	0.042	0	0	0	0.109	0.069	0.913	0.626	0.969
ALDH1A1	GSTM2	9606.ENSP00000297785	9606.ENSP00000241337	0	0	0	0	0.088	0.053	0	0.202	0.251
ALDH1A1	ALDH1A2	9606.ENSP00000297785	9606.ENSP00000249750	0	0	0.052	0.976	0.042	0.165	0.900	0.055	0.915
ALDH1A1	UGT2A3	9606.ENSP00000297785	9606.ENSP00000251566	0	0	0	0	0.081	0	0.650	0.097	0.684
ALDH1A1	GSTM5	9606.ENSP00000297785	9606.ENSP00000256593	0	0	0	0	0.103	0.053	0	0.183	0.246
ALDH1A1	RDH5	9606.ENSP00000297785	9606.ENSP00000257895	0	0	0	0	0.069	0	0.900	0.464	0.945
ALDH1A1	BCO1	9606.ENSP00000297785	9606.ENSP00000258168	0	0	0	0	0.106	0	0.900	0.451	0.946
ALDH1A1	ALDH2	9606.ENSP00000297785	9606.ENSP00000261733	0	0	0.054	0.972	0.235	0.165	0	0.066	0.360
ALDH1A1	UGT2B10	9606.ENSP00000297785	9606.ENSP00000265403	0	0	0	0	0.055	0	0.650	0.063	0.663
ALDH1A1	ALDH8A1	9606.ENSP00000297785	9606.ENSP00000265605	0	0	0.098	0.881	0.089	0	0	0.140	0.232
ALDH1A1	CDH2	9606.ENSP00000297785	9606.ENSP00000269141	0	0	0	0	0	0	0	0.581	0.581
ALDH1A1	LDHAL6A	9606.ENSP00000297785	9606.ENSP00000280706	0	0	0	0	0.055	0.047	0.112	0.101	0.184
ALDH1A1	GSTT2B	9606.ENSP00000297785	9606.ENSP00000290765	0	0	0	0	0.068	0	0	0.193	0.216
ALDH1A1	HPGDS	9606.ENSP00000297785	9606.ENSP00000295256	0	0	0	0	0.083	0.053	0	0.232	0.275
ALDH1A1	RETSAT	9606.ENSP00000297785	9606.ENSP00000295802	0.057	0	0	0	0.121	0	0.245	0.295	0.499
ALDH1A1	MGST2	9606.ENSP00000297785	9606.ENSP00000482639	0	0	0	0	0.116	0	0	0.107	0.177
ALDH1A1	LDHAL6B	9606.ENSP00000297785	9606.ENSP00000302393	0	0	0	0	0.055	0.047	0.112	0.101	0.184
ALDH1A1	ANKK1	9606.ENSP00000297785	9606.ENSP00000306678	0	0	0	0	0.055	0.046	0	0.172	0.189
ALDH1A1	MGST3	9606.ENSP00000297785	9606.ENSP00000356864	0	0	0	0	0.056	0	0	0.179	0.193
ALDH1A1	GSTO2	9606.ENSP00000297785	9606.ENSP00000345023	0	0	0	0	0	0	0	0.193	0.193
ALDH1A1	GSTA5	9606.ENSP00000297785	9606.ENSP00000360028	0	0	0	0	0.076	0.053	0	0.159	0.201
ALDH1A1	LDHC	9606.ENSP00000297785	9606.ENSP00000437783	0	0	0	0	0.055	0.047	0.112	0.121	0.203
ALDH1A1	ALDH9A1	9606.ENSP00000297785	9606.ENSP00000346827	0	0	0.100	0.879	0.054	0	0	0.143	0.206
ALDH1A1	DGAT1	9606.ENSP00000297785	9606.ENSP00000482264	0	0	0	0	0.041	0	0	0.219	0.219
ALDH1A1	MGST1	9606.ENSP00000297785	9606.ENSP00000379512	0	0	0	0	0.093	0	0	0.193	0.237
ALDH1A1	LRTOMT	9606.ENSP00000297785	9606.ENSP00000305742	0	0	0	0	0.057	0	0.152	0.123	0.237
ALDH1A1	GSTM3	9606.ENSP00000297785	9606.ENSP00000354357	0	0	0	0	0.086	0.053	0	0.198	0.245
ALDH1A1	GSTM4	9606.ENSP00000297785	9606.ENSP00000358851	0	0	0	0	0.100	0.053	0	0.188	0.247
ALDH1A1	CYP27C1	9606.ENSP00000297785	9606.ENSP00000334128	0	0	0	0	0.057	0.045	0.138	0.148	0.250
ALDH1A1	ALDH4A1	9606.ENSP00000297785	9606.ENSP00000364490	0	0	0	0.673	0.061	0	0	0.238	0.254
ALDH1A1	GSTA2	9606.ENSP00000297785	9606.ENSP00000420168	0	0	0	0	0.080	0.053	0	0.226	0.267
ALDH1A1	ALDH7A1	9606.ENSP00000297785	9606.ENSP00000387123	0	0	0	0.739	0.107	0.112	0	0.162	0.277
ALDH1A1	GSTM1	9606.ENSP00000297785	9606.ENSP00000311469	0	0	0	0	0.086	0.053	0	0.248	0.293
ALDH1A1	GSTO1	9606.ENSP00000297785	9606.ENSP00000358727	0	0	0	0	0.048	0	0	0.293	0.298
ALDH1A1	GSTA4	9606.ENSP00000297785	9606.ENSP00000360002	0	0	0	0	0.067	0.053	0	0.272	0.301
ALDH1A1	ALDH3A2	9606.ENSP00000297785	9606.ENSP00000345774	0	0	0	0.653	0.130	0	0	0.248	0.318
ALDH1A1	GSTA1	9606.ENSP00000297785	9606.ENSP00000335620	0	0	0	0	0.102	0.053	0	0.275	0.329
ALDH1A1	PGK1	9606.ENSP00000297785	9606.ENSP00000362413	0	0	0	0	0.068	0.091	0	0.284	0.340
ALDH1A1	ALDH3B2	9606.ENSP00000297785	9606.ENSP00000501254	0	0	0	0.675	0.058	0	0	0.342	0.354
ALDH1A1	GSTP1	9606.ENSP00000297785	9606.ENSP00000381607	0	0	0	0	0.071	0.053	0	0.340	0.369
ALDH1A1	COMT	9606.ENSP00000297785	9606.ENSP00000354511	0	0	0	0	0.081	0	0.172	0.237	0.369
ALDH1A1	ALDH3A1	9606.ENSP00000297785	9606.ENSP00000411821	0	0	0	0.695	0.099	0	0	0.347	0.386
ALDH1A1	ALDH3B1	9606.ENSP00000297785	9606.ENSP00000473990	0	0	0	0.646	0.080	0	0	0.375	0.400
ALDH1A1	H6PD	9606.ENSP00000297785	9606.ENSP00000473348	0.098	0	0	0	0.069	0.077	0	0.347	0.427
ALDH1A1	MRTFA	9606.ENSP00000297785	9606.ENSP00000498671	0.058	0	0	0	0.111	0	0.287	0.166	0.435
ALDH1A1	ENSP00000428055	9606.ENSP00000297785	9606.ENSP00000428055	0.057	0	0	0	0.186	0.059	0.248	0.134	0.443
ALDH1A1	DERA	9606.ENSP00000297785	9606.ENSP00000416583	0.061	0.049	0	0	0.065	0.094	0.287	0.163	0.444
ALDH1A1	MAOA	9606.ENSP00000297785	9606.ENSP00000340684	0.042	0.022	0	0	0.115	0	0.217	0.262	0.445
ALDH1A1	CYP2E1	9606.ENSP00000297785	9606.ENSP00000440689	0	0	0	0	0.057	0.045	0.138	0.383	0.456
ALDH1A1	MAOB	9606.ENSP00000297785	9606.ENSP00000367309	0.042	0.030	0	0	0.129	0	0.217	0.281	0.467
ALDH1A1	LRAT	9606.ENSP00000297785	9606.ENSP00000337224	0	0	0	0	0	0	0	0.494	0.494
ALDH1A1	UGT2B11	9606.ENSP00000297785	9606.ENSP00000387683	0	0	0	0	0.055	0	0.650	0.063	0.663
ALDH1A1	UGT1A5	9606.ENSP00000297785	9606.ENSP00000362513	0	0	0	0	0.055	0	0.650	0.063	0.663
ALDH1A1	UGT2B4	9606.ENSP00000297785	9606.ENSP00000305221	0	0	0	0	0.060	0	0.650	0.063	0.665
ALDH1A1	UGT2A2	9606.ENSP00000297785	9606.ENSP00000475028	0	0	0	0	0.055	0	0.650	0.077	0.668
ALDH1A1	UGT2B28	9606.ENSP00000297785	9606.ENSP00000334276	0	0	0	0	0.069	0	0.650	0.076	0.673
ALDH1A1	UGT2B17	9606.ENSP00000297785	9606.ENSP00000320401	0	0	0	0	0.055	0	0.650	0.100	0.676
ALDH1A1	UGT1A3	9606.ENSP00000297785	9606.ENSP00000418532	0	0	0	0	0.101	0	0.650	0.063	0.679
ALDH1A1	UGT2B15	9606.ENSP00000297785	9606.ENSP00000341045	0	0	0	0	0.056	0	0.650	0.113	0.681
ALDH1A1	UGT2B7	9606.ENSP00000297785	9606.ENSP00000304811	0	0	0	0	0.055	0	0.650	0.123	0.685
ALDH1A1	UGT1A9	9606.ENSP00000297785	9606.ENSP00000346768	0	0	0	0	0.095	0	0.650	0.107	0.692
ALDH1A1	UGT1A7	9606.ENSP00000297785	9606.ENSP00000362525	0	0	0	0	0.055	0	0.650	0.186	0.707
ALDH1A1	UGT1A10	9606.ENSP00000297785	9606.ENSP00000343838	0	0	0	0	0.055	0	0.650	0.194	0.710
ALDH1A1	UGT1A4	9606.ENSP00000297785	9606.ENSP00000362508	0	0	0	0	0.055	0	0.650	0.194	0.710
ALDH1A1	UGT1A8	9606.ENSP00000297785	9606.ENSP00000362549	0	0	0	0	0.076	0	0.650	0.185	0.713
ALDH1A1	UGT1A1	9606.ENSP00000297785	9606.ENSP00000304845	0	0	0	0	0.081	0	0.650	0.199	0.720
ALDH1A1	MDH2	9606.ENSP00000297785	9606.ENSP00000327070	0	0	0	0	0.062	0.061	0.112	0.698	0.732
ALDH1A1	UGT1A6	9606.ENSP00000297785	9606.ENSP00000303174	0	0	0	0	0.113	0	0.650	0.217	0.735
ALDH1A1	AVP	9606.ENSP00000297785	9606.ENSP00000369647	0	0	0	0	0	0	0	0.739	0.739
ALDH1A1	ALDH1A3	9606.ENSP00000297785	9606.ENSP00000332256	0	0	0.053	0.974	0.042	0	0.900	0.065	0.903
ALDH1A1	AOX1	9606.ENSP00000297785	9606.ENSP00000363832	0	0	0	0	0.120	0	0.900	0.493	0.951
ALDH1A2	CYP26A1	9606.ENSP00000249750	9606.ENSP00000224356	0	0	0	0	0.089	0.045	0.910	0.905	0.991
ALDH1A2	TPI1	9606.ENSP00000249750	9606.ENSP00000229270	0.057	0	0	0	0.069	0.095	0.286	0.201	0.464
ALDH1A2	RBP1	9606.ENSP00000249750	9606.ENSP00000232219	0	0	0	0	0.052	0	0	0.576	0.581
ALDH1A2	RDH10	9606.ENSP00000249750	9606.ENSP00000240285	0.042	0	0	0	0.109	0.069	0.913	0.719	0.977
ALDH1A2	LDHAL6B	9606.ENSP00000249750	9606.ENSP00000302393	0	0	0	0	0.055	0.047	0.112	0.101	0.184
ALDH1A2	LDHAL6A	9606.ENSP00000249750	9606.ENSP00000280706	0	0	0	0	0.055	0.047	0.112	0.101	0.184
ALDH1A2	LDHC	9606.ENSP00000249750	9606.ENSP00000437783	0	0	0	0	0.060	0.047	0.112	0.101	0.189
ALDH1A2	EMCN	9606.ENSP00000249750	9606.ENSP00000296420	0	0	0	0	0.056	0	0	0.177	0.189
ALDH1A2	ALDH8A1	9606.ENSP00000249750	9606.ENSP00000265605	0	0	0.098	0.881	0.089	0	0	0.096	0.192
ALDH1A2	LRTOMT	9606.ENSP00000249750	9606.ENSP00000305742	0	0	0	0	0.057	0	0.152	0.082	0.201
ALDH1A2	ALDH4A1	9606.ENSP00000249750	9606.ENSP00000364490	0	0	0	0.660	0.055	0	0	0.204	0.216
ALDH1A2	ALDH7A1	9606.ENSP00000249750	9606.ENSP00000387123	0	0	0	0.747	0.093	0.112	0	0.108	0.218
ALDH1A2	CYP27C1	9606.ENSP00000249750	9606.ENSP00000334128	0	0	0	0	0.057	0.045	0.138	0.115	0.221
ALDH1A2	PGK1	9606.ENSP00000249750	9606.ENSP00000362413	0	0	0	0	0.074	0.091	0	0.155	0.227
ALDH1A2	CDH2	9606.ENSP00000249750	9606.ENSP00000269141	0	0	0	0	0.080	0	0	0.195	0.227
ALDH1A2	MDH2	9606.ENSP00000249750	9606.ENSP00000327070	0	0	0	0	0.061	0.061	0.112	0.136	0.232
ALDH1A2	ALDH3B2	9606.ENSP00000249750	9606.ENSP00000501254	0	0	0	0.683	0.058	0	0	0.222	0.236
ALDH1A2	ALDH3B1	9606.ENSP00000249750	9606.ENSP00000473990	0	0	0	0.655	0.058	0	0	0.229	0.242
ALDH1A2	CYP2E1	9606.ENSP00000249750	9606.ENSP00000440689	0	0	0	0	0.057	0.045	0.138	0.157	0.258
ALDH1A2	ALDH3A2	9606.ENSP00000249750	9606.ENSP00000345774	0	0	0	0.643	0.058	0	0	0.254	0.267
ALDH1A2	ALDH3A1	9606.ENSP00000249750	9606.ENSP00000411821	0	0	0	0.684	0.058	0	0	0.256	0.269
ALDH1A2	COMT	9606.ENSP00000249750	9606.ENSP00000354511	0	0	0	0	0.074	0	0.163	0.141	0.276
ALDH1A2	AVP	9606.ENSP00000249750	9606.ENSP00000369647	0	0	0	0	0	0	0	0.331	0.331
ALDH1A2	MAOA	9606.ENSP00000249750	9606.ENSP00000340684	0.042	0.022	0	0	0.078	0	0.217	0.146	0.331
ALDH1A2	MAOB	9606.ENSP00000249750	9606.ENSP00000367309	0.042	0.030	0	0	0.069	0	0.217	0.160	0.335
ALDH1A2	H6PD	9606.ENSP00000249750	9606.ENSP00000473348	0.098	0	0	0	0.069	0.077	0	0.277	0.364
ALDH1A2	MRTFA	9606.ENSP00000249750	9606.ENSP00000498671	0.058	0	0	0	0.111	0	0.287	0.166	0.435
ALDH1A2	DERA	9606.ENSP00000249750	9606.ENSP00000416583	0.061	0.052	0	0	0.059	0.094	0.287	0.163	0.441
ALDH1A2	ENSP00000428055	9606.ENSP00000249750	9606.ENSP00000428055	0.057	0	0	0	0.186	0.059	0.248	0.134	0.443
ALDH1A2	LRAT	9606.ENSP00000249750	9606.ENSP00000337224	0	0	0	0	0.044	0	0	0.464	0.466
ALDH1A2	RETSAT	9606.ENSP00000249750	9606.ENSP00000295802	0.057	0	0	0	0.110	0	0.245	0.274	0.478
ALDH1A2	ALDH2	9606.ENSP00000249750	9606.ENSP00000261733	0	0	0.055	0.971	0	0.587	0	0.053	0.598
ALDH1A2	UGT1A9	9606.ENSP00000249750	9606.ENSP00000346768	0	0	0	0	0.055	0	0.650	0.063	0.663
ALDH1A2	UGT1A3	9606.ENSP00000249750	9606.ENSP00000418532	0	0	0	0	0.055	0	0.650	0.063	0.663
ALDH1A2	UGT1A8	9606.ENSP00000249750	9606.ENSP00000362549	0	0	0	0	0.055	0	0.650	0.063	0.663
ALDH1A2	UGT1A5	9606.ENSP00000249750	9606.ENSP00000362513	0	0	0	0	0.055	0	0.650	0.063	0.663
ALDH1A2	UGT1A1	9606.ENSP00000249750	9606.ENSP00000304845	0	0	0	0	0.055	0	0.650	0.063	0.663
ALDH1A2	UGT2B17	9606.ENSP00000249750	9606.ENSP00000320401	0	0	0	0	0.055	0	0.650	0.063	0.663
